"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"Réglementaire";"type d'évaluation";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité";"Latitude";"Longitude"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20077";"Villefranche Centre ";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"63.0";"63.3541666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"45.990112";"4.715566"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZAR02";"ZAR CAEN";"FR21001";"Caen Chemin-Vert";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"53.0";"53.1416666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.19222";"-0.391111"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZAR02";"ZAR CAEN";"FR21019";"IFS Caen sud";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"55.0";"54.7791666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.15167";"-0.352778"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21031";"Alençon Météo-France";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"66.0";"66.2416666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"48.445553";"0.110833"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21038";"Cherbourg Hotel de Ville";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"53.0";"52.5333333333";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.64225";"-1.624361"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21040";"Saint-Lô Eglise";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"61.0";"61.3916666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.11639";"-1.084722"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZAR02";"ZAR CAEN";"FR21041";"Ouistreham Baie de l Orne";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"56.0";"55.8125";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.278325";"-0.247074"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21050";"La Coulonche MERA";"Rurale nationale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"68.0";"67.6125";"µg-m3";"100.0";"100";"100.0";"A";"1";"48.645";"-0.458333"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR22054";"Station de FORBACH";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"40.0";"40.475";"µg-m3";"100.0";"100";"100.0";"R";"1";"49.18742";"6.910867"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23078";"SAINT EXUPERY";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"80.0";"79.925";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.055828";"-0.883576"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23110";"LEON BLUM";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"80.0";"79.9041666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.264109";"-2.250153"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR03";"ZAR LAVAL";"FR23123";"MAZAGRAN";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"69.0";"68.8833333333";"µg-m3";"100.0";"100";"100.0";"R";"1";"48.069299";"-0.768129"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23124";"LA TARDIERE";"Rurale nationale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"73.0";"72.6291666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"46.656625";"-0.743381"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23150";"APPENTIS";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"73.0";"73.2958333333";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.447337";"-0.550101"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"82.0";"81.6";"µg-m3";"100.0";"100";"100.0";"R";"1";"46.660649";"-1.43686"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23157";"EPINETTES";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"79.0";"78.6416666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.146089";"-1.690269"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23163";"Fillé";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"72.0";"72.1375";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.921923";"0.151895"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23175";"CLOS DES BEAUVAIS";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"74.0";"73.7791666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.430119";"-0.610006"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23177";"SAINT-DENIS D'ANJOU";"Rurale régionale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"72.0";"71.7";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.788334";"-0.444756"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR02";"ZAR LE-MANS";"FR23182";"SOURCES";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"68.0";"68.0333333333";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.971144";"0.221356"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23188";"CIM BOUTEILLERIE";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"79.0";"78.5583333333";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.222188";"-1.537432"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23230";"GASPARD";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"83.0";"83.1541666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.253036";"-2.332025"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24007";"ANTIBES JEAN MOULIN";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"68.0";"67.6791666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.598803";"7.093153"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24009";"CANNES BROUSSAILLES";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"77.0";"76.5";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.558389";"7.005919"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24011";"NICE OUEST BOTANIQUE";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"72.0";"72.1541666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.685188";"7.211174"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24014";"CIANS";"Rurale régionale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"78.0";"78.1291666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"44.094688";"6.988978"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24033";"GAP COMMANDERIE";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"64.0";"64.4083333333";"µg-m3";"100.0";"100";"100.0";"R";"1";"44.555193";"6.073015"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24036";"NICE ARSON";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"61.0";"60.5375";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.702075";"7.286256"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24039";"Obs Haute-Provence";"Rurale près des villes";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"77.0";"76.725";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.933476";"5.711809"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24040";"Cheiron";"Rurale régionale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"86.0";"86.2875";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.791911";"7.048276"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25036";"Espace du Palais";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"48.0";"47.6291666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.442358";"1.093789"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25039";"Evreux Centre";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"60.0";"59.8125";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.02134";"1.148319"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25040";"Mesnil Esnard";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"51.0";"51.4476190476";"µg-m3";"88.0";"100";"88.0";"R";"1";"49.40619";"1.15515"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25043";"Centre Hospitalier";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"47.0";"46.6958333333";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.4005";"1.099042"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25049";"Base loisirs Poses";"Rurale près des villes";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"58.0";"57.7791666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.30487";"1.214367"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25050";"Bures-en-bray";"Rurale régionale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"41.0";"41.0708333333";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.78122";"1.345083"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25055";"Dieppe Golf";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"52.0";"52.1541666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.920492";"1.047892"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZAR02";"ZAR DIJON";"FR26005";"Dijon Péjoces";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"0.0";"0.0";"µg-m3";"0.0";"100";"0.0";"N";"-1";"47.307368";"5.065881"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26012";"Morvan";"Rurale nationale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"82.0";"81.6541666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"47.274762";"4.099476"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26016";"Sens";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"74.0";"73.5166666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"48.200436";"3.2773"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26017";"Nevers";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"72.0";"71.7791666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"46.996828";"3.171092"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26019";"Auxerre";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"74.0";"74.125";"µg-m3";"100.0";"100";"100.0";"A";"1";"47.800575";"3.576189"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR02";"ZAR VALLEE-DU-RHONE";"FR27002";"ROUSSILLON";"Urbaine";"O3";"Fond";"Oui";"mesures indicatives";"Moy. journalière";"59.0";"59.0";"µg-m3";"100.0";"100";"100.0";"A";"1";"45.36782";"4.805147"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZRE02";"ZR AUVERGNE-RHONE-ALPES";"FR27003";"ROCHES DE CONDRIEU";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"67.0";"66.6708333333";"µg-m3";"100.0";"100";"100.0";"A";"1";"45.454517";"4.766528"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR02";"ZAR VALLEE-DU-RHONE";"FR27005";"Sablons";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"74.0";"73.847826087";"µg-m3";"96.0";"100";"96.0";"A";"1";"45.321845";"4.770702"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR27007";"Bourgoin-Jallieu";"Urbaine";"O3";"Fond";"Oui";"mesures indicatives";"Moy. journalière";"68.0";"68.2041666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"45.60822";"5.270872"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZRE02";"ZR AUVERGNE-RHONE-ALPES";"FR27010";"Plateau de Bonnevaux";"Rurale près des villes";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"79.0";"79.2416666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"45.4609";"5.181081"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG01";"ZAG BLDV";"FR28010";"Harnes Serres";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"35.0";"35.3583333333";"µg-m3";"100.0";"100";"100.0";"A";"1";"50.44914";"2.9"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR04";"ZAR ARRAS";"FR28022";"St-Laurent-Blangy";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"42.0";"41.7625";"µg-m3";"100.0";"100";"100.0";"A";"1";"50.30886";"2.807369"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG01";"ZAG BLDV";"FR28028";"Bethune Stade";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"33.0";"32.5333333333";"µg-m3";"100.0";"100";"100.0";"A";"1";"50.535385";"2.635692"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG03";"ZAG SAINT-ETIENNE";"FR29424";"SAINT ETIENNE SUD";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"70.0";"69.8291666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"45.42009";"4.395422"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG03";"ZAG SAINT-ETIENNE";"FR29426";"SAINT-CHAMOND";"Urbaine";"O3";"Fond";"Oui";"mesures indicatives";"Moy. journalière";"75.0";"75.0043478261";"µg-m3";"96.0";"100";"96.0";"A";"1";"45.475327";"4.515003"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG03";"ZAG SAINT-ETIENNE";"FR29439";"LA TALAUDIERE";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"83.0";"83.1583333333";"µg-m3";"100.0";"100";"100.0";"R";"1";"45.481777";"4.429667"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR30019";"Epinal";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"66.0";"65.6625";"µg-m3";"100.0";"100";"100.0";"A";"1";"48.1726528";"6.45281666"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR30028";"Schlucht";"Rurale près des villes";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"78.0";"78.3416666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"48.051117";"7.011114"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR30033";"Jonville en Woevre";"Rurale régionale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"50.0";"49.9416666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"49.06583";"5.785556"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO GRAND EST";"FR44ZAG03";"ZAG NANCY";"FR30034";"Nancy-Charles III";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"52.0";"52.1583333333";"µg-m3";"100.0";"100";"100.0";"R";"1";"48.68817";"6.190431"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO GRAND EST";"FR44ZAG03";"ZAG NANCY";"FR30037";"Nancy-Brabois 2";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"59.0";"59.2916666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"48.656944";"6.136022"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31001";"GRAND PARC";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"84.0";"83.8625";"µg-m3";"100.0";"100";"100.0";"A";"1";"44.86121";"-0.58037"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"84.0";"83.9875";"µg-m3";"100.0";"100";"100.0";"A";"1";"44.800462";"-0.589398"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"81.0";"80.9";"µg-m3";"100.0";"100";"100.0";"A";"1";"44.900296";"-0.515835"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"87.0";"87.2";"µg-m3";"100.0";"100";"100.0";"A";"1";"44.86581";"-0.94"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31010";"AMBES";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"87.0";"87.4166666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"45.014777";"-0.533942"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31013";"BILLERE";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"93.0";"93.0291666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.310797";"-0.391543"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG02";"ZAG BAYONNE";"FR31016";"SAINT-CROUTS";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"95.0";"95.2166666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"43.47982";"-1.489157"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31021";"LABASTIDE CEZERACQ";"Rurale près des villes";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"91.0";"90.9666666667";"µg-m3";"100.0";"100";"100.0";"R";"1";"43.376279";"-0.538206"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31033";"PERIGUEUX";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"82.0";"81.8739130435";"µg-m3";"96.0";"100";"96.0";"R";"1";"45.189825";"0.727184"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG02";"ZAG BAYONNE";"FR31043";"Biarritz-hippodrome";"Périurbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"98.0";"98.4333333333";"µg-m3";"100.0";"100";"100.0";"A";"1";"43.470237";"-1.553876"
"2026/02/19 00:00:00";"2026/02/19 23:59:59";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31055";"MONT-DE-MARSAN - MIDOUZE";"Urbaine";"O3";"Fond";"Oui";"mesures fixes";"Moy. journalière";"84.0";"84.3916666667";"µg-m3";"100.0";"100";"100.0";"A";"1";"43.888972";"-0.507028"
